ProductKey,ProductAlternateKey,ProductSubCategoryKey,ProductSubCategory,ProductCategoryKey,ProductCategory,Product,SafetyStockLevel,ReorderPoint,DaysToManufacture,Description,StartDate,EndDate,Status
509,FR-T67Y-58,NULL,NULL,NULL,NULL,"LL Touring Frame - Yellow, 58",500,375,1,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
510,FR-T67U-44,NULL,NULL,NULL,NULL,"LL Touring Frame - Blue, 44",500,375,1,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00.000,NULL,Current
511,FR-M63S-40,NULL,NULL,NULL,NULL,"ML Mountain Frame-W - Silver, 40",500,375,1,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
512,FR-M63S-42,NULL,NULL,NULL,NULL,"ML Mountain Frame-W - Silver, 42",500,375,1,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
513,FR-M63S-46,NULL,NULL,NULL,NULL,"ML Mountain Frame-W - Silver, 46",500,375,1,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
514,RB-9231,NULL,NULL,NULL,NULL,Rear Brakes,500,375,1,NULL,2013-07-01 00:00:00.000,NULL,Current
515,SE-M236,NULL,NULL,NULL,NULL,LL Mountain Seat/Saddle,500,375,1,Synthetic leather. Features gel for increased comfort.,2013-07-01 00:00:00.000,NULL,Current
516,SE-M798,NULL,NULL,NULL,NULL,ML Mountain Seat/Saddle,500,375,1,Designed to absorb shock.,2013-07-01 00:00:00.000,NULL,Current
517,SE-M940,NULL,NULL,NULL,NULL,HL Mountain Seat/Saddle,500,375,1,Anatomic design for a full-day of riding in comfort. Durable leather.,2013-07-01 00:00:00.000,NULL,Current
518,SE-R581,NULL,NULL,NULL,NULL,LL Road Seat/Saddle,500,375,1,Lightweight foam-padded saddle.,2013-07-01 00:00:00.000,NULL,Current
519,SE-R908,NULL,NULL,NULL,NULL,ML Road Seat/Saddle,500,375,1,Rubber bumpers absorb bumps.,2013-07-01 00:00:00.000,NULL,Current
520,SE-R995,NULL,NULL,NULL,NULL,HL Road Seat/Saddle,500,375,1,Lightweight kevlar racing saddle. Leather.,2013-07-01 00:00:00.000,NULL,Current
521,SE-T312,NULL,NULL,NULL,NULL,LL Touring Seat/Saddle,500,375,1,"Comfortable, ergonomically shaped gel saddle.",2013-07-01 00:00:00.000,NULL,Current
522,SE-T762,NULL,NULL,NULL,NULL,ML Touring Seat/Saddle,500,375,1,New design relieves pressure for long rides.,2013-07-01 00:00:00.000,NULL,Current
523,SE-T924,NULL,NULL,NULL,NULL,HL Touring Seat/Saddle,500,375,1,Cut-out shell for a more comfortable ride.,2013-07-01 00:00:00.000,NULL,Current
524,FR-M21S-42,NULL,NULL,NULL,NULL,"LL Mountain Frame - Silver, 42",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
525,FR-M21S-44,NULL,NULL,NULL,NULL,"LL Mountain Frame - Silver, 44",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
526,FR-M21S-48,NULL,NULL,NULL,NULL,"LL Mountain Frame - Silver, 48",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
527,FR-M21S-52,NULL,NULL,NULL,NULL,"LL Mountain Frame - Silver, 52",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
528,TT-M928,NULL,NULL,NULL,NULL,Mountain Tire Tube,500,375,0,Self-sealing tube.,2013-07-01 00:00:00.000,NULL,Current
529,TT-R982,NULL,NULL,NULL,NULL,Road Tire Tube,500,375,0,Conventional all-purpose tube.,2013-07-01 00:00:00.000,NULL,Current
530,TT-T092,NULL,NULL,NULL,NULL,Touring Tire Tube,500,375,0,General purpose tube.,2013-07-01 00:00:00.000,NULL,Current
531,FR-M21B-42,NULL,NULL,NULL,NULL,"LL Mountain Frame - Black, 42",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
532,FR-M21B-44,NULL,NULL,NULL,NULL,"LL Mountain Frame - Black, 44",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
533,FR-M21B-48,NULL,NULL,NULL,NULL,"LL Mountain Frame - Black, 48",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
534,FR-M21B-52,NULL,NULL,NULL,NULL,"LL Mountain Frame - Black, 52",500,375,1,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
535,TI-M267,NULL,NULL,NULL,NULL,LL Mountain Tire,500,375,0,"Comparible traction, less expensive wire bead casing.",2013-07-01 00:00:00.000,NULL,Current
536,TI-M602,NULL,NULL,NULL,NULL,ML Mountain Tire,500,375,0,"Great traction, high-density rubber.",2013-07-01 00:00:00.000,NULL,Current
537,TI-M823,NULL,NULL,NULL,NULL,HL Mountain Tire,500,375,0,"Incredible traction, lightweight carbon reinforced.",2013-07-01 00:00:00.000,NULL,Current
538,TI-R092,NULL,NULL,NULL,NULL,LL Road Tire,500,375,0,Same great treads as more expensive tire with a less expensive wire bead casing.,2013-07-01 00:00:00.000,NULL,Current
539,TI-R628,NULL,NULL,NULL,NULL,ML Road Tire,500,375,0,Higher density rubber.,2013-07-01 00:00:00.000,NULL,Current
540,TI-R982,NULL,NULL,NULL,NULL,HL Road Tire,500,375,0,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2013-07-01 00:00:00.000,NULL,Current
541,TI-T723,NULL,NULL,NULL,NULL,Touring Tire,500,375,0,High-density rubber.,2013-07-01 00:00:00.000,NULL,Current
542,PD-M282,NULL,NULL,NULL,NULL,LL Mountain Pedal,500,375,1,Expanded platform so you can ride in any shoes; great for all-around riding.,2013-07-01 00:00:00.000,NULL,Current
543,PD-M340,NULL,NULL,NULL,NULL,ML Mountain Pedal,500,375,1,"Lightweight, durable, clipless pedal with adjustable tension.",2013-07-01 00:00:00.000,NULL,Current
544,PD-M562,NULL,NULL,NULL,NULL,HL Mountain Pedal,500,375,1,Stainless steel; designed to shed mud easily.,2013-07-01 00:00:00.000,NULL,Current
545,PD-R347,NULL,NULL,NULL,NULL,LL Road Pedal,500,375,1,Clipless pedals - aluminum.,2013-07-01 00:00:00.000,NULL,Current
546,PD-R563,NULL,NULL,NULL,NULL,ML Road Pedal,500,375,1,Lightweight aluminum alloy construction.,2013-07-01 00:00:00.000,NULL,Current
547,PD-R853,NULL,NULL,NULL,NULL,HL Road Pedal,500,375,1,Top-of-the-line clipless pedals with adjustable tension.,2013-07-01 00:00:00.000,NULL,Current
548,PD-T852,NULL,NULL,NULL,NULL,Touring Pedal,500,375,1,A stable pedal for all-day riding.,2013-07-01 00:00:00.000,NULL,Current
549,FR-M63S-38,NULL,NULL,NULL,NULL,"ML Mountain Frame-W - Silver, 38",500,375,2,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00.000,NULL,Current
550,FR-M21B-40,NULL,NULL,NULL,NULL,"LL Mountain Frame - Black, 40",500,375,2,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
551,FR-M21S-40,NULL,NULL,NULL,NULL,"LL Mountain Frame - Silver, 40",500,375,2,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2013-07-01 00:00:00.000,NULL,Current
552,FD-2342,NULL,NULL,NULL,NULL,Front Derailleur,500,375,1,Wide-link design.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,26,Bike Racks,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,27,Bike Stands,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,28,Bottles and Cages,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,29,Cleaners,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,30,Fenders,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,31,Helmets,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,32,Hydration Packs,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,33,Lights,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,34,Locks,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,35,Panniers,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,36,Pumps,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
553,HB-T721,37,Tires and Tubes,4,Accessories,LL Touring Handlebars,500,375,1,Unique shape reduces fatigue for entry level riders.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,26,Bike Racks,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,27,Bike Stands,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,28,Bottles and Cages,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,29,Cleaners,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,30,Fenders,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,31,Helmets,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,32,Hydration Packs,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,33,Lights,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,34,Locks,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,35,Panniers,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,36,Pumps,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
554,HB-T928,37,Tires and Tubes,4,Accessories,HL Touring Handlebars,500,375,1,A light yet stiff aluminum bar for long distance riding.,2013-07-01 00:00:00.000,NULL,Current
555,FB-9873,NULL,NULL,NULL,NULL,Front Brakes,500,375,1,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2013-07-01 00:00:00.000,NULL,Current
556,CS-4759,NULL,NULL,NULL,NULL,LL Crankset,500,375,1,Super rigid spindle.,2013-07-01 00:00:00.000,NULL,Current
557,CS-6583,NULL,NULL,NULL,NULL,ML Crankset,500,375,1,High-strength crank arm.,2013-07-01 00:00:00.000,NULL,Current
558,CS-9183,NULL,NULL,NULL,NULL,HL Crankset,500,375,1,Triple crankset; alumunim crank arm; flawless shifting.,2013-07-01 00:00:00.000,NULL,Current
559,CH-0234,NULL,NULL,NULL,NULL,Chain,500,375,1,Superior shifting performance.,2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,18,Bib-Shorts,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,19,Caps,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,20,Gloves,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,21,Jerseys,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,22,Shorts,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,23,Socks,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,24,Tights,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
560,BK-T44U-60,25,Vests,3,Clothing,"Touring-2000 Blue, 60",100,75,4,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,18,Bib-Shorts,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,19,Caps,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,20,Gloves,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,21,Jerseys,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,22,Shorts,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,23,Socks,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,24,Tights,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
561,BK-T79Y-46,25,Vests,3,Clothing,"Touring-1000 Yellow, 46",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
562,BK-T79Y-50,18,Bib-Shorts,3,Clothing,"Touring-1000 Yellow, 50",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
562,BK-T79Y-50,19,Caps,3,Clothing,"Touring-1000 Yellow, 50",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
562,BK-T79Y-50,20,Gloves,3,Clothing,"Touring-1000 Yellow, 50",100,75,4,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2013-07-01 00:00:00.000,NULL,Current
